Market_Value,Height_cm,Position,Age,National_Matches,National_Goals
500000.0,173.0,Attack,33.0,37.0,8.0
100000.0,184.0,Goalkeeper,38.0,0.0,0.0
150000.0,179.0,Midfield,34.0,0.0,0.0
150000.0,188.0,Defender,38.0,0.0,0.0
150000.0,177.0,Midfield,36.0,33.0,1.0
275000.0,180.0,Attack,38.0,116.0,16.0
350000.0,183.0,Goalkeeper,36.0,1.0,0.0
4000000.0,191.0,Attack,36.0,33.0,10.0
50000.0,185.0,Attack,34.0,5.0,0.0
400000.0,174.0,Attack,35.0,20.0,2.0
300000.0,190.0,Goalkeeper,34.0,0.0,0.0
350000.0,177.0,Attack,34.0,0.0,0.0
5000000.0,181.0,Midfield,35.0,32.0,3.0
50000.0,175.0,Attack,35.0,0.0,0.0
50000.0,190.0,Attack,37.0,0.0,0.0
75000.0,184.0,Attack,35.0,14.0,4.0
200000.0,181.0,Defender,35.0,23.0,0.0
250000.0,183.0,Defender,35.0,49.0,1.0
50000.0,178.0,Attack,38.0,0.0,0.0
125000.0,180.0,Midfield,33.0,32.0,7.0
250000.0,178.0,Midfield,31.0,36.0,2.0
50000.0,170.0,Midfield,38.0,0.0,0.0
200000.0,185.0,Defender,38.0,0.0,0.0
225000.0,186.0,Midfield,36.0,6.0,0.0
50000.0,187.0,Goalkeeper,38.0,0.0,0.0
50000.0,185.0,Attack,40.0,0.0,0.0
1000000.0,175.0,Defender,35.0,31.0,0.0
50000.0,187.0,Goalkeeper,37.0,0.0,0.0
6000000.0,176.0,Midfield,34.0,104.0,37.0
175000.0,186.0,Midfield,34.0,3.0,0.0
500000.0,191.0,Goalkeeper,35.0,6.0,0.0
250000.0,186.0,Goalkeeper,33.0,0.0,0.0
150000.0,183.0,Defender,36.0,31.0,0.0
125000.0,193.0,Defender,35.0,2.0,0.0
300000.0,180.0,Defender,33.0,0.0,0.0
400000.0,186.0,Defender,34.0,22.0,0.0
1500000.0,187.0,Defender,33.0,36.0,2.0
150000.0,181.0,Midfield,36.0,2.0,0.0
300000.0,192.0,Attack,33.0,33.0,14.0
100000.0,183.0,Defender,36.0,101.0,7.0
175000.0,188.0,Defender,35.0,40.0,0.0
150000.0,177.0,Midfield,33.0,1.0,0.0
2000000.0,182.0,Defender,34.0,157.0,17.0
50000.0,186.0,Defender,36.0,2.0,0.0
275000.0,180.0,Defender,36.0,0.0,0.0
50000.0,184.0,Defender,34.0,0.0,0.0
800000.0,168.0,Defender,35.0,0.0,0.0
10000.0,184.0,Midfield,40.0,0.0,0.0
25000.0,177.0,Attack,37.0,0.0,0.0
100000.0,177.0,Attack,38.0,0.0,0.0
500000.0,197.0,Goalkeeper,37.0,0.0,0.0
125000.0,184.0,Defender,38.0,7.0,4.0
200000.0,183.0,Defender,36.0,0.0,0.0
300000.0,182.0,Attack,35.0,54.0,29.0
300000.0,193.0,Defender,36.0,6.0,0.0
20000000.0,181.0,Midfield,35.0,132.0,36.0
50000.0,184.0,Goalkeeper,37.0,0.0,0.0
10000.0,188.0,Goalkeeper,40.0,0.0,0.0
100000.0,178.0,Midfield,33.0,3.0,0.0
150000.0,179.0,Defender,33.0,16.0,0.0
50000.0,169.0,Defender,40.0,0.0,0.0
250000.0,181.0,Defender,37.0,0.0,0.0
250000.0,191.0,Goalkeeper,35.0,0.0,0.0
500000.0,199.0,Defender,32.0,10.0,0.0
300000.0,184.0,Goalkeeper,37.0,11.0,0.0
100000.0,182.0,Midfield,40.0,11.0,0.0
350000.0,185.0,Defender,35.0,0.0,0.0
100000.0,170.0,Midfield,35.0,22.0,4.0
100000.0,185.0,Attack,34.0,38.0,19.0
100000.0,185.0,Defender,37.0,65.0,1.0
100000.0,178.0,Attack,36.0,2.0,0.0
50000.0,175.0,Attack,36.0,32.0,18.0
175000.0,175.0,Defender,35.0,0.0,0.0
100000.0,195.0,Goalkeeper,33.0,0.0,0.0
100000.0,192.0,Defender,37.0,15.0,0.0
50000.0,179.0,Midfield,36.0,0.0,0.0
25000.0,173.0,Midfield,36.0,8.0,1.0
100000.0,175.0,Midfield,35.0,0.0,0.0
75000.0,179.0,Goalkeeper,37.0,0.0,0.0
20000000.0,184.0,Attack,34.0,167.0,62.0
200000.0,188.0,Defender,35.0,0.0,0.0
75000.0,191.0,Goalkeeper,37.0,23.0,0.0
1800000.0,178.0,Midfield,33.0,30.0,9.0
450000.0,179.0,Attack,35.0,128.0,19.0
300000.0,173.0,Midfield,37.0,16.0,3.0
200000.0,177.0,Midfield,32.0,25.0,4.0
50000.0,180.0,Midfield,37.0,21.0,4.0
100000.0,178.0,Defender,36.0,40.0,0.0
75000.0,191.0,Goalkeeper,39.0,2.0,0.0
150000.0,182.0,Attack,34.0,28.0,9.0
200000.0,188.0,Attack,35.0,9.0,0.0
300000.0,179.0,Defender,34.0,3.0,1.0
1500000.0,182.0,Defender,34.0,0.0,0.0
600000.0,188.0,Goalkeeper,33.0,0.0,0.0
3500000.0,184.0,Defender,33.0,0.0,0.0
150000.0,193.0,Goalkeeper,36.0,0.0,0.0
8000000.0,186.0,Defender,34.0,62.0,6.0
500000.0,190.0,Goalkeeper,34.0,12.0,0.0
200000.0,194.0,Goalkeeper,33.0,23.0,0.0
1000000.0,174.0,Attack,34.0,0.0,0.0
175000.0,178.0,Midfield,32.0,71.0,15.0
150000.0,189.0,Defender,34.0,5.0,0.0
400000.0,180.0,Midfield,34.0,57.0,2.0
50000.0,185.0,Defender,34.0,0.0,0.0
900000.0,186.0,Attack,37.0,7.0,3.0
250000.0,189.0,Defender,33.0,0.0,0.0
150000.0,187.0,Attack,34.0,0.0,0.0
1300000.0,181.0,Midfield,34.0,109.0,26.0
150000.0,185.0,Attack,34.0,6.0,4.0
200000.0,182.0,Attack,34.0,0.0,0.0
350000.0,185.0,Goalkeeper,35.0,17.0,0.0
50000.0,193.0,Goalkeeper,36.0,9.0,0.0
25000.0,181.0,Defender,37.0,8.0,0.0
125000.0,186.0,Midfield,32.0,16.0,2.0
75000.0,180.0,Defender,36.0,0.0,0.0
4000000.0,183.0,Defender,36.0,110.0,1.0
150000.0,178.0,Midfield,34.0,53.0,2.0
5000000.0,184.0,Attack,33.0,75.0,28.0
350000.0,180.0,Attack,35.0,56.0,20.0
2000000.0,177.0,Attack,35.0,90.0,12.0
250000.0,185.0,Goalkeeper,36.0,0.0,0.0
350000.0,193.0,Goalkeeper,37.0,4.0,0.0
100000.0,181.0,Attack,38.0,0.0,0.0
250000.0,177.0,Midfield,37.0,3.0,1.0
250000.0,185.0,Defender,35.0,14.0,0.0
700000.0,176.0,Attack,34.0,41.0,12.0
500000.0,180.0,Attack,35.0,32.0,8.0
50000.0,178.0,Defender,35.0,39.0,0.0
200000.0,196.0,Attack,35.0,7.0,5.0
75000.0,177.0,Midfield,37.0,15.0,1.0
200000.0,184.0,Midfield,36.0,104.0,10.0
100000.0,191.0,Goalkeeper,37.0,0.0,0.0
125000.0,187.0,Attack,35.0,81.0,12.0
200000.0,187.0,Attack,36.0,66.0,14.0
200000.0,188.0,Attack,35.0,0.0,0.0
50000.0,180.0,Attack,35.0,8.0,1.0
50000.0,184.0,Defender,36.0,41.0,5.0
450000.0,182.0,Midfield,34.0,31.0,0.0
200000.0,180.0,Attack,36.0,0.0,0.0
100000.0,190.0,Defender,34.0,0.0,0.0
75000.0,186.0,Defender,36.0,19.0,1.0
200000.0,180.0,Attack,35.0,0.0,0.0
200000.0,180.0,Attack,36.0,10.0,1.0
50000.0,185.0,Defender,36.0,0.0,0.0
300000.0,197.0,Goalkeeper,36.0,42.0,0.0
100000.0,189.0,Defender,35.0,6.0,0.0
50000.0,182.0,Defender,39.0,0.0,0.0
100000.0,189.0,Goalkeeper,35.0,0.0,0.0
400000.0,175.0,Defender,35.0,34.0,1.0
125000.0,170.0,Attack,35.0,25.0,0.0
1200000.0,187.0,Attack,35.0,0.0,0.0
175000.0,175.0,Defender,33.0,0.0,0.0
200000.0,194.0,Goalkeeper,37.0,23.0,0.0
1000000.0,176.0,Attack,35.0,76.0,25.0
400000.0,187.0,Attack,35.0,0.0,0.0
125000.0,177.0,Defender,35.0,1.0,0.0
50000.0,175.0,Defender,36.0,3.0,0.0
200000.0,186.0,Goalkeeper,36.0,0.0,0.0
150000.0,175.0,Midfield,35.0,8.0,5.0
750000.0,194.0,Goalkeeper,32.0,0.0,0.0
300000.0,191.0,Defender,36.0,24.0,2.0
300000.0,179.0,Defender,34.0,20.0,0.0
150000.0,186.0,Attack,33.0,0.0,0.0
2200000.0,185.0,Attack,36.0,79.0,25.0
300000.0,165.0,Midfield,31.0,55.0,23.0
50000.0,170.0,Midfield,36.0,0.0,0.0
150000.0,175.0,Midfield,41.0,0.0,0.0
200000.0,170.0,Defender,33.0,0.0,0.0
10000.0,177.0,Midfield,42.0,0.0,0.0
150000.0,166.0,Midfield,34.0,2.0,0.0
1500000.0,188.0,Defender,35.0,9.0,0.0
25000.0,185.0,Attack,38.0,0.0,0.0
100000.0,165.0,Attack,35.0,0.0,0.0
600000.0,183.0,Defender,35.0,11.0,0.0
125000.0,185.0,Defender,35.0,0.0,0.0
1000000.0,186.0,Midfield,32.0,11.0,0.0
200000.0,178.0,Defender,36.0,3.0,0.0
3000000.0,188.0,Goalkeeper,34.0,33.0,0.0
100000.0,185.0,Attack,37.0,5.0,1.0
1500000.0,185.0,Attack,33.0,57.0,13.0
25000.0,190.0,Defender,36.0,0.0,0.0
75000.0,170.0,Midfield,35.0,24.0,0.0
400000.0,183.0,Defender,36.0,77.0,2.0
50000.0,174.0,Defender,34.0,0.0,0.0
300000.0,178.0,Defender,34.0,10.0,1.0
500000.0,172.0,Attack,33.0,16.0,4.0
100000.0,187.0,Defender,35.0,8.0,0.0
250000.0,191.0,Defender,33.0,55.0,5.0
75000.0,192.0,Goalkeeper,34.0,23.0,0.0
600000.0,181.0,Midfield,33.0,60.0,9.0
75000.0,180.0,Attack,36.0,0.0,0.0
600000.0,183.0,Attack,33.0,44.0,24.0
175000.0,183.0,Goalkeeper,34.0,14.0,0.0
2500000.0,188.0,Goalkeeper,34.0,30.0,0.0
300000.0,180.0,Midfield,34.0,32.0,1.0
75000.0,184.0,Defender,34.0,0.0,0.0
200000.0,188.0,Defender,36.0,11.0,0.0
800000.0,179.0,Defender,34.0,45.0,0.0
200000.0,182.0,Midfield,37.0,0.0,0.0
1800000.0,168.0,Midfield,34.0,65.0,0.0
75000.0,176.0,Defender,34.0,42.0,1.0
500000.0,167.0,Defender,36.0,77.0,1.0
500000.0,190.0,Goalkeeper,34.0,60.0,0.0
200000.0,192.0,Attack,34.0,49.0,23.0
300000.0,178.0,Attack,33.0,50.0,6.0
100000.0,176.0,Midfield,34.0,84.0,10.0
125000.0,178.0,Attack,34.0,14.0,2.0
200000.0,185.0,Defender,34.0,101.0,1.0
1200000.0,193.0,Defender,35.0,114.0,7.0
500000.0,192.0,Defender,34.0,108.0,9.0
125000.0,190.0,Goalkeeper,32.0,38.0,0.0
1500000.0,177.0,Attack,33.0,39.0,7.0
150000.0,193.0,Goalkeeper,37.0,40.0,0.0
1000000.0,182.0,Midfield,35.0,23.0,2.0
1700000.0,181.0,Midfield,34.0,93.0,11.0
1500000.0,188.0,Defender,36.0,13.0,0.0
1200000.0,190.0,Goalkeeper,35.0,9.0,0.0
250000.0,188.0,Defender,37.0,28.0,4.0
200000.0,184.0,Defender,35.0,0.0,0.0
1000000.0,171.0,Defender,35.0,106.0,2.0
50000.0,181.0,Midfield,35.0,11.0,1.0
250000.0,182.0,Attack,36.0,34.0,3.0
50000.0,183.0,Attack,37.0,0.0,0.0
75000.0,180.0,Midfield,35.0,2.0,0.0
1800000.0,187.0,Defender,35.0,57.0,3.0
50000.0,175.0,Midfield,36.0,2.0,0.0
50000.0,193.0,Goalkeeper,40.0,0.0,0.0
50000.0,184.0,Midfield,36.0,8.0,0.0
50000.0,184.0,Goalkeeper,40.0,8.0,0.0
50000.0,178.0,Midfield,36.0,0.0,0.0
50000.0,185.0,Goalkeeper,36.0,3.0,0.0
300000.0,182.0,Attack,34.0,3.0,0.0
175000.0,185.0,Attack,35.0,0.0,0.0
50000.0,191.0,Goalkeeper,33.0,0.0,0.0
50000.0,188.0,Defender,38.0,2.0,0.0
125000.0,184.0,Attack,34.0,2.0,0.0
2500000.0,188.0,Attack,33.0,0.0,0.0
125000.0,184.0,Defender,35.0,0.0,0.0
3000000.0,183.0,Attack,34.0,102.0,16.0
150000.0,181.0,Midfield,35.0,3.0,0.0
600000.0,193.0,Goalkeeper,34.0,1.0,0.0
300000.0,192.0,Goalkeeper,34.0,43.0,0.0
75000.0,177.0,Midfield,37.0,0.0,0.0
100000.0,189.0,Goalkeeper,35.0,8.0,0.0
150000.0,174.0,Attack,36.0,2.0,1.0
100000.0,176.0,Attack,36.0,87.0,21.0
50000.0,187.0,Defender,39.0,0.0,0.0
100000.0,174.0,Midfield,36.0,0.0,0.0
175000.0,193.0,Goalkeeper,39.0,33.0,0.0
75000.0,185.0,Attack,38.0,0.0,0.0
100000.0,186.0,Goalkeeper,35.0,0.0,0.0
300000.0,186.0,Attack,35.0,0.0,0.0
150000.0,186.0,Attack,33.0,25.0,9.0
100000.0,181.0,Attack,40.0,0.0,0.0
2500000.0,184.0,Midfield,32.0,49.0,3.0
125000.0,186.0,Midfield,35.0,2.0,0.0
100000.0,180.0,Attack,39.0,0.0,0.0
150000.0,188.0,Defender,36.0,4.0,0.0
100000.0,179.0,Defender,36.0,1.0,0.0
50000.0,183.0,Attack,37.0,1.0,0.0
225000.0,180.0,Midfield,32.0,0.0,0.0
125000.0,191.0,Defender,35.0,0.0,0.0
225000.0,172.0,Midfield,34.0,11.0,6.0
100000.0,175.0,Midfield,34.0,3.0,0.0
300000.0,171.0,Attack,36.0,14.0,0.0
150000.0,188.0,Defender,34.0,0.0,0.0
125000.0,188.0,Defender,34.0,20.0,2.0
350000.0,173.0,Midfield,34.0,14.0,2.0
1000000.0,186.0,Defender,33.0,83.0,4.0
100000.0,173.0,Defender,36.0,0.0,0.0
75000.0,175.0,Midfield,34.0,3.0,0.0
75000.0,178.0,Midfield,36.0,0.0,0.0
100000.0,178.0,Midfield,37.0,2.0,0.0
100000.0,185.0,Attack,35.0,0.0,0.0
150000.0,180.0,Attack,36.0,89.0,31.0
50000.0,163.0,Midfield,36.0,42.0,0.0
275000.0,182.0,Midfield,35.0,18.0,0.0
100000.0,181.0,Midfield,36.0,0.0,0.0
300000.0,196.0,Goalkeeper,34.0,2.0,0.0
500000.0,175.0,Midfield,35.0,9.0,0.0
8000000.0,180.0,Attack,34.0,10.0,2.0
50000.0,175.0,Midfield,33.0,0.0,0.0
500000.0,189.0,Midfield,35.0,80.0,5.0
225000.0,186.0,Attack,33.0,0.0,0.0
1800000.0,185.0,Defender,34.0,45.0,2.0
25000.0,185.0,Defender,35.0,0.0,0.0
300000.0,177.0,Midfield,32.0,6.0,0.0
150000.0,188.0,Goalkeeper,37.0,0.0,0.0
125000.0,183.0,Midfield,35.0,12.0,0.0
500000.0,194.0,Defender,33.0,52.0,3.0
50000.0,184.0,Goalkeeper,37.0,0.0,0.0
800000.0,184.0,Defender,35.0,12.0,0.0
150000.0,184.0,Goalkeeper,37.0,0.0,0.0
125000.0,173.0,Attack,38.0,0.0,0.0
10000.0,177.0,Defender,38.0,0.0,0.0
700000.0,188.0,Defender,36.0,0.0,0.0
800000.0,185.0,Midfield,36.0,2.0,0.0
2000000.0,173.0,Attack,33.0,86.0,15.0
75000.0,185.0,Goalkeeper,34.0,0.0,0.0
25000.0,177.0,Midfield,37.0,0.0,0.0
50000.0,183.0,Attack,34.0,1.0,0.0
50000.0,180.0,Midfield,35.0,13.0,0.0
10000000.0,195.0,Goalkeeper,33.0,10.0,0.0
50000.0,177.0,Midfield,35.0,7.0,2.0
50000.0,191.0,Defender,35.0,0.0,0.0
100000.0,180.0,Attack,38.0,0.0,0.0
100000.0,181.0,Midfield,33.0,14.0,3.0
200000.0,187.0,Defender,33.0,0.0,0.0
50000.0,182.0,Defender,35.0,0.0,0.0
75000.0,181.0,Midfield,35.0,0.0,0.0
300000.0,190.0,Defender,33.0,26.0,2.0
300000.0,187.0,Goalkeeper,36.0,14.0,0.0
1200000.0,183.0,Attack,34.0,0.0,0.0
1500000.0,174.0,Midfield,37.0,114.0,7.0
50000.0,174.0,Midfield,35.0,0.0,0.0
1000000.0,182.0,Defender,34.0,0.0,0.0
2000000.0,170.0,Defender,33.0,0.0,0.0
2500000.0,184.0,Defender,33.0,0.0,0.0
1500000.0,182.0,Attack,35.0,93.0,24.0
800000.0,175.0,Defender,33.0,22.0,2.0
75000.0,191.0,Midfield,35.0,7.0,0.0
400000.0,180.0,Midfield,36.0,14.0,0.0
125000.0,170.0,Attack,35.0,30.0,2.0
250000.0,184.0,Midfield,35.0,6.0,0.0
125000.0,178.0,Attack,34.0,4.0,0.0
1200000.0,177.0,Midfield,35.0,83.0,9.0
11000000.0,189.0,Attack,34.0,121.0,66.0
250000.0,176.0,Midfield,34.0,117.0,22.0
250000.0,188.0,Defender,35.0,3.0,0.0
125000.0,188.0,Goalkeeper,33.0,0.0,0.0
400000.0,180.0,Defender,33.0,22.0,1.0
200000.0,185.0,Attack,35.0,0.0,0.0
150000.0,182.0,Midfield,35.0,32.0,0.0
50000.0,184.0,Defender,35.0,0.0,0.0
25000.0,187.0,Defender,36.0,0.0,0.0
100000.0,193.0,Defender,33.0,0.0,0.0
125000.0,199.0,Goalkeeper,33.0,5.0,0.0
2200000.0,185.0,Defender,33.0,49.0,2.0
700000.0,180.0,Defender,33.0,28.0,2.0
500000.0,183.0,Goalkeeper,36.0,7.0,0.0
200000.0,185.0,Attack,35.0,13.0,1.0
250000.0,186.0,Goalkeeper,36.0,0.0,0.0
50000.0,171.0,Defender,34.0,0.0,0.0
500000.0,177.0,Midfield,36.0,58.0,7.0
3500000.0,182.0,Attack,35.0,64.0,7.0
200000.0,179.0,Midfield,32.0,17.0,2.0
250000.0,177.0,Defender,32.0,10.0,0.0
250000.0,198.0,Goalkeeper,32.0,19.0,0.0
50000.0,177.0,Defender,35.0,0.0,0.0
50000.0,186.0,Midfield,32.0,0.0,0.0
550000.0,169.0,Attack,36.0,54.0,4.0
100000.0,189.0,Defender,36.0,0.0,0.0
300000.0,169.0,Midfield,34.0,27.0,3.0
125000.0,164.0,Midfield,35.0,41.0,2.0
18000000.0,185.0,Goalkeeper,32.0,128.0,0.0
50000.0,184.0,Attack,34.0,1.0,0.0
75000.0,183.0,Defender,35.0,0.0,0.0
50000.0,185.0,Attack,34.0,0.0,0.0
750000.0,178.0,Attack,36.0,42.0,10.0
200000.0,180.0,Attack,36.0,0.0,0.0
200000.0,187.0,Midfield,32.0,34.0,3.0
50000.0,186.0,Midfield,34.0,13.0,1.0
600000.0,182.0,Defender,34.0,44.0,2.0
650000.0,169.0,Midfield,34.0,19.0,9.0
700000.0,180.0,Midfield,34.0,5.0,0.0
150000.0,178.0,Defender,34.0,0.0,0.0
150000.0,173.0,Midfield,33.0,56.0,12.0
6000000.0,171.0,Defender,34.0,86.0,2.0
400000.0,183.0,Defender,33.0,2.0,0.0
300000.0,175.0,Defender,33.0,49.0,2.0
1000000.0,183.0,Attack,33.0,87.0,26.0
100000.0,180.0,Attack,37.0,0.0,0.0
3500000.0,182.0,Attack,35.0,67.0,32.0
750000.0,186.0,Attack,34.0,0.0,0.0
75000000.0,188.0,Attack,33.0,143.0,91.0
75000.0,185.0,Defender,35.0,6.0,0.0
300000.0,177.0,Defender,34.0,18.0,4.0
650000.0,186.0,Goalkeeper,33.0,22.0,0.0
100000.0,178.0,Midfield,34.0,28.0,6.0
75000.0,185.0,Attack,36.0,0.0,0.0
3000000.0,194.0,Defender,32.0,0.0,0.0
25000.0,170.0,Midfield,37.0,0.0,0.0
25000.0,185.0,Attack,37.0,0.0,0.0
1800000.0,163.0,Attack,35.0,0.0,0.0
400000.0,183.0,Defender,34.0,15.0,0.0
200000.0,183.0,Attack,32.0,36.0,10.0
75000.0,165.0,Defender,31.0,0.0,0.0
375000.0,181.0,Attack,35.0,2.0,0.0
7000000.0,186.0,Defender,35.0,96.0,9.0
125000.0,185.0,Midfield,34.0,0.0,0.0
175000.0,190.0,Attack,34.0,0.0,0.0
250000.0,177.0,Midfield,35.0,0.0,0.0
10000.0,179.0,Midfield,37.0,0.0,0.0
100000.0,188.0,Defender,39.0,3.0,1.0
500000.0,185.0,Attack,37.0,0.0,0.0
2500000.0,178.0,Midfield,36.0,46.0,3.0
50000.0,188.0,Midfield,37.0,0.0,0.0
50000.0,187.0,Attack,42.0,4.0,0.0
50000.0,188.0,Defender,37.0,35.0,4.0
200000.0,195.0,Goalkeeper,38.0,0.0,0.0
500000.0,172.0,Midfield,36.0,28.0,3.0
100000.0,168.0,Midfield,38.0,2.0,1.0
200000.0,182.0,Attack,36.0,73.0,16.0
100000.0,180.0,Defender,39.0,127.0,4.0
150000.0,178.0,Attack,39.0,78.0,9.0
10000.0,187.0,Goalkeeper,40.0,0.0,0.0
250000.0,178.0,Midfield,40.0,26.0,1.0
100000.0,193.0,Defender,39.0,0.0,0.0
150000.0,184.0,Defender,37.0,15.0,0.0
50000.0,190.0,Goalkeeper,38.0,0.0,0.0
150000.0,187.0,Defender,36.0,0.0,0.0
100000.0,178.0,Defender,38.0,0.0,0.0
10000.0,181.0,Attack,36.0,13.0,1.0
300000.0,188.0,Goalkeeper,35.0,33.0,0.0
150000.0,186.0,Attack,37.0,18.0,4.0
250000.0,184.0,Defender,38.0,0.0,0.0
100000.0,169.0,Defender,38.0,40.0,3.0
25000.0,184.0,Attack,36.0,0.0,0.0
10000.0,184.0,Defender,36.0,0.0,0.0
50000.0,175.0,Midfield,36.0,25.0,0.0
25000.0,189.0,Attack,37.0,0.0,0.0
300000.0,183.0,Attack,35.0,1.0,0.0
25000.0,182.0,Midfield,42.0,0.0,0.0
800000.0,190.0,Goalkeeper,40.0,151.0,0.0
50000.0,188.0,Goalkeeper,38.0,0.0,0.0
50000.0,185.0,Goalkeeper,37.0,10.0,0.0
100000.0,168.0,Defender,37.0,1.0,0.0
50000.0,182.0,Attack,38.0,39.0,4.0
6000000.0,180.0,Defender,34.0,140.0,21.0
200000.0,180.0,Midfield,35.0,45.0,4.0
100000.0,174.0,Attack,34.0,38.0,5.0
100000.0,178.0,Attack,36.0,5.0,1.0
100000.0,182.0,Midfield,36.0,13.0,1.0
1000000.0,184.0,Attack,40.0,50.0,8.0
150000.0,181.0,Attack,37.0,0.0,0.0
1500000.0,182.0,Midfield,37.0,47.0,9.0
150000.0,186.0,Attack,38.0,5.0,2.0
500000.0,177.0,Attack,36.0,63.0,22.0
100000.0,172.0,Attack,40.0,0.0,0.0
10000.0,179.0,Defender,35.0,91.0,13.0
500000.0,172.0,Midfield,36.0,58.0,5.0
150000.0,172.0,Attack,36.0,5.0,0.0
100000.0,185.0,Defender,38.0,14.0,1.0
100000.0,186.0,Defender,38.0,105.0,9.0
150000.0,188.0,Defender,36.0,0.0,0.0
50000.0,182.0,Attack,38.0,0.0,0.0
25000.0,175.0,Midfield,35.0,54.0,8.0
25000.0,179.0,Defender,39.0,14.0,0.0
125000.0,190.0,Defender,37.0,9.0,0.0
300000.0,190.0,Defender,34.0,8.0,0.0
600000.0,185.0,Goalkeeper,35.0,12.0,0.0
25000.0,183.0,Defender,39.0,0.0,0.0
300000.0,178.0,Midfield,35.0,18.0,1.0
200000.0,185.0,Attack,35.0,24.0,6.0
10000.0,186.0,Goalkeeper,43.0,36.0,0.0
150000.0,190.0,Goalkeeper,38.0,4.0,0.0
150000.0,178.0,Attack,35.0,0.0,0.0
100000.0,173.0,Attack,37.0,31.0,7.0
200000.0,186.0,Defender,34.0,40.0,3.0
125000.0,177.0,Midfield,34.0,29.0,4.0
50000.0,168.0,Attack,35.0,14.0,5.0
200000.0,184.0,Midfield,37.0,4.0,1.0
50000.0,182.0,Midfield,39.0,0.0,0.0
25000.0,189.0,Defender,39.0,0.0,0.0
150000.0,187.0,Defender,35.0,3.0,0.0
150000.0,188.0,Midfield,36.0,82.0,14.0
200000.0,191.0,Goalkeeper,36.0,4.0,0.0
125000.0,182.0,Attack,35.0,6.0,1.0
50000.0,176.0,Defender,39.0,0.0,0.0
25000.0,185.0,Defender,36.0,0.0,0.0
350000.0,176.0,Defender,37.0,52.0,7.0
500000.0,188.0,Defender,35.0,88.0,3.0
75000.0,186.0,Goalkeeper,35.0,1.0,0.0
125000.0,170.0,Attack,39.0,68.0,47.0
75000.0,178.0,Midfield,39.0,24.0,1.0
50000.0,191.0,Goalkeeper,37.0,2.0,0.0
100000.0,177.0,Attack,37.0,0.0,0.0
10000.0,181.0,Goalkeeper,41.0,81.0,0.0
50000.0,174.0,Defender,36.0,2.0,0.0
50000.0,175.0,Defender,37.0,44.0,5.0
75000.0,181.0,Defender,38.0,9.0,0.0
100000.0,172.0,Attack,36.0,0.0,0.0
75000.0,178.0,Midfield,24.0,0.0,0.0
125000.0,191.0,Attack,37.0,11.0,3.0
450000.0,183.0,Defender,35.0,0.0,0.0
150000.0,185.0,Defender,35.0,4.0,0.0
150000.0,187.0,Midfield,35.0,6.0,0.0
200000.0,182.0,Attack,35.0,19.0,8.0
150000.0,181.0,Goalkeeper,35.0,0.0,0.0
300000.0,196.0,Goalkeeper,39.0,80.0,0.0
10000.0,170.0,Midfield,38.0,0.0,0.0
100000.0,187.0,Goalkeeper,36.0,5.0,0.0
50000.0,183.0,Attack,39.0,67.0,6.0
150000.0,191.0,Goalkeeper,34.0,0.0,0.0
75000.0,179.0,Midfield,35.0,0.0,0.0
50000.0,178.0,Midfield,37.0,0.0,0.0
25000.0,177.0,Attack,39.0,0.0,0.0
450000.0,175.0,Defender,35.0,51.0,1.0
1000000.0,189.0,Goalkeeper,39.0,16.0,0.0
350000.0,188.0,Attack,37.0,7.0,2.0
10000.0,180.0,Midfield,38.0,94.0,25.0
200000.0,186.0,Defender,37.0,9.0,0.0
75000.0,184.0,Goalkeeper,37.0,0.0,0.0
100000.0,185.0,Defender,35.0,13.0,2.0
175000.0,188.0,Goalkeeper,36.0,0.0,0.0
100000.0,170.0,Defender,36.0,23.0,3.0
100000.0,170.0,Defender,40.0,1.0,0.0
50000.0,188.0,Defender,39.0,13.0,0.0
100000.0,186.0,Defender,38.0,0.0,0.0
100000.0,187.0,Attack,36.0,0.0,0.0
800000.0,184.0,Midfield,34.0,0.0,0.0
25000.0,185.0,Goalkeeper,41.0,0.0,0.0
250000.0,182.0,Defender,37.0,12.0,0.0
50000.0,170.0,Attack,38.0,0.0,0.0
250000.0,179.0,Midfield,38.0,0.0,0.0
10000000.0,190.0,Goalkeeper,34.0,37.0,0.0
25000.0,189.0,Attack,40.0,0.0,0.0
100000.0,186.0,Attack,37.0,0.0,0.0
175000.0,175.0,Midfield,33.0,19.0,6.0
500000.0,173.0,Midfield,37.0,87.0,12.0
150000.0,174.0,Defender,36.0,46.0,6.0
25000.0,179.0,Midfield,36.0,10.0,1.0
300000.0,192.0,Goalkeeper,36.0,36.0,0.0
25000.0,180.0,Attack,40.0,0.0,0.0
175000.0,183.0,Goalkeeper,35.0,50.0,0.0
25000.0,193.0,Goalkeeper,36.0,0.0,0.0
50000.0,185.0,Attack,40.0,43.0,7.0
3500000.0,188.0,Attack,35.0,39.0,5.0
800000.0,180.0,Defender,35.0,32.0,0.0
250000.0,176.0,Defender,36.0,1.0,0.0
25000.0,185.0,Attack,38.0,0.0,0.0
10000.0,187.0,Midfield,36.0,0.0,0.0
25000.0,174.0,Defender,37.0,30.0,2.0
600000.0,173.0,Midfield,35.0,87.0,18.0
800000.0,183.0,Midfield,35.0,53.0,2.0
50000.0,181.0,Midfield,38.0,4.0,0.0
